adid,app_version_short,network_name,campaign_name,activity_kind,event_name,created_at_convert,created_at_convert_date,partner_parameters,publisher_parameters,label,first_tracker,tracker_name,adgroup_name,creative_name,reftag,device_manufacturer,city,country,country_subdivision,device_model,device_name,device_type,environment,os_name,os_version,installed_at_convert,installed_at_convert_date,idfa,idfv,gps_adid
54844af222e2cc38a3e57dbb7b35a60b,2.7.0,CTKM,Mở TKTT,event,ekyc_start,2025-11-20 08:08:43,2025-11-20,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cFbQEDb30bxdh,Apple,Hanoi,vn,Hanoi,"iPhone15,3",iPhone14ProMax,phone,production,ios,18.7.2,2025-11-19 10:27:26,2025-11-19,BF9375E6-9081-4260-890A-589B64E2EE86,82A271D1-4C83-49B2-92DC-BD11103DB2AD,
54844af222e2cc38a3e57dbb7b35a60b,2.7.0,CTKM,Mở TKTT,event,open_account_start,2025-11-20 08:10:31,2025-11-20,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cFbQEDb30bxdh,Apple,Hanoi,vn,Hanoi,"iPhone15,3",iPhone14ProMax,phone,production,ios,18.7.2,2025-11-19 10:27:26,2025-11-19,BF9375E6-9081-4260-890A-589B64E2EE86,82A271D1-4C83-49B2-92DC-BD11103DB2AD,
54844af222e2cc38a3e57dbb7b35a60b,2.7.0,CTKM,Mở TKTT,event,first_login,2025-11-20 08:11:50,2025-11-20,"{""userid"":""20517681""}",,0886962308,1two7d0d,CTKM::Mở TKTT,,,cFbQEDb30bxdh,Apple,Hanoi,vn,Hanoi,"iPhone15,3",iPhone14ProMax,phone,production,ios,18.7.2,2025-11-19 10:27:26,2025-11-19,BF9375E6-9081-4260-890A-589B64E2EE86,82A271D1-4C83-49B2-92DC-BD11103DB2AD,
54844af222e2cc38a3e57dbb7b35a60b,2.7.0,CTKM,Mở TKTT,event,ekyc_success,2025-11-20 08:11:50,2025-11-20,"{""userid"":""20517681""}",,0886962308,1two7d0d,CTKM::Mở TKTT,,,cFbQEDb30bxdh,Apple,Hanoi,vn,Hanoi,"iPhone15,3",iPhone14ProMax,phone,production,ios,18.7.2,2025-11-19 10:27:26,2025-11-19,BF9375E6-9081-4260-890A-589B64E2EE86,82A271D1-4C83-49B2-92DC-BD11103DB2AD,
54844af222e2cc38a3e57dbb7b35a60b,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-20 08:13:43,2025-11-20,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cFbQEDb30bxdh,Apple,Hanoi,vn,Hanoi,"iPhone15,3",iPhone14ProMax,phone,production,ios,18.7.2,2025-11-19 10:27:26,2025-11-19,BF9375E6-9081-4260-890A-589B64E2EE86,82A271D1-4C83-49B2-92DC-BD11103DB2AD,
6760631a541a316f031872fb47a436ce,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 21:23:26,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cT9nWnczaok8r,Apple,Hanoi,vn,Hanoi,"iPhone12,5",iPhone11ProMax,phone,production,ios,18.5,2025-11-16 15:14:03,2025-11-16,361ED636-53A2-4338-ACA9-C48BFFEBCF60,8DC6FF7A-12E0-4AB2-A0FC-39BCAF01306E,
6760631a541a316f031872fb47a436ce,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 21:23:27,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cT9nWnczaok8r,Apple,Hanoi,vn,Hanoi,"iPhone12,5",iPhone11ProMax,phone,production,ios,18.5,2025-11-16 15:14:03,2025-11-16,361ED636-53A2-4338-ACA9-C48BFFEBCF60,8DC6FF7A-12E0-4AB2-A0FC-39BCAF01306E,
a64fa6644119802f94ad5a9b6fc53ca3,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 17:05:40,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cpU10RBLdPAny,Apple,Hanoi,vn,Hanoi,"iPhone16,2",iPhone15ProMax,phone,production,ios,18.6.2,2025-11-13 13:16:42,2025-11-13,,B2138E4D-1742-4DD1-8392-5624994A13E9,
a64fa6644119802f94ad5a9b6fc53ca3,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 17:05:40,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,cpU10RBLdPAny,Apple,Hanoi,vn,Hanoi,"iPhone16,2",iPhone15ProMax,phone,production,ios,18.6.2,2025-11-13 13:16:42,2025-11-13,,B2138E4D-1742-4DD1-8392-5624994A13E9,
a64fa6644119802f94ad5a9b6fc53ca3,2.7.0,CTKM,Mở TKTT,event,bank_transfer,2025-11-18 17:06:03,2025-11-18,"{""userid"":""20501719""}",,0886962308,1two7d0d,CTKM::Mở TKTT,,,cpU10RBLdPAny,Apple,Hanoi,vn,Hanoi,"iPhone16,2",iPhone15ProMax,phone,production,ios,18.6.2,2025-11-13 13:16:42,2025-11-13,,B2138E4D-1742-4DD1-8392-5624994A13E9,
bcd8644f77baf7bd1f7d764717d052d3,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 13:47:50,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,c9btHBljVtnVX,Apple,Hanoi,vn,Hanoi,"iPhone18,2",iPhone17ProMax,phone,production,ios,26.2,2025-11-05 09:46:03,2025-11-05,,F8B6A75F-054A-4DB3-923D-A7345794B740,
bcd8644f77baf7bd1f7d764717d052d3,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 13:47:51,2025-11-18,,,0886962308,1two7d0d,CTKM::Mở TKTT,,,c9btHBljVtnVX,Apple,Hanoi,vn,Hanoi,"iPhone18,2",iPhone17ProMax,phone,production,ios,26.2,2025-11-05 09:46:03,2025-11-05,,F8B6A75F-054A-4DB3-923D-A7345794B740,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 09:52:54,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 09:52:54,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 11:01:48,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 11:01:48,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-18 14:39:36,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,session,,2025-11-18 14:39:37,2025-11-18,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,session,,2025-11-19 02:08:45,2025-11-19,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-19 02:08:45,2025-11-19,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
e4e854f855ac4b4bd3fccfd4bd6039c4,2.7.0,CTKM,Mở TKTT,event,open_app,2025-11-19 02:13:18,2025-11-19,,,0886962308,1m35uaqz,CTKM::Mở TKTT,,,c3tBZgtdkWHKo,Apple,Hanoi,vn,Hanoi,"iPhone15,2",iPhone14Pro,phone,production,ios,18.3.2,2025-08-02 18:54:17,2025-08-02,,F192A81B-B508-423A-B5AC-22C25A808B1F,
